Timestamp,Date and Time,MAX,MIN,GUESS
1541980800,2018-11-12T00:00:00,82.7256,18.7619,44.6836
1542067200,2018-11-13T00:00:00,82.0086,18.5992,44.2964
1542153600,2018-11-14T00:00:00,82.4567,18.7009,44.5384
1542240000,2018-11-15T00:00:00,82.9945,18.8228,44.8289
1542326400,2018-11-16T00:00:00,82.07,18.6132,44.3295
1542412800,2018-11-17T00:00:00,82.3641,18.6799,44.4884
1542499200,2018-11-18T00:00:00,79.4877,18.0275,42.9347
1542585600,2018-11-19T00:00:00,77.3981,17.5536,41.806
1542672000,2018-11-20T00:00:00,77.599,17.5992,41.9146
1542758400,2018-11-21T00:00:00,74.2145,16.8316,40.0865
1542844800,2018-11-22T00:00:00,72.9581,16.5466,39.4078
1542931200,2018-11-23T00:00:00,72.8751,16.5278,39.363
1543017600,2018-11-24T00:00:00,72.7091,16.4902,39.2733
1543104000,2018-11-25T00:00:00,72.473,16.5655,39.2801
1543190400,2018-11-26T00:00:00,70.7315,16.2831,38.4568
1543276800,2018-11-27T00:00:00,69.3463,16.2643,38.1491
1543363200,2018-11-28T00:00:00,69.2524,16.509,38.4952
1543449600,2018-11-29T00:00:00,66.7976,16.189,37.5223
1543536000,2018-11-30T00:00:00,63.651,15.7372,36.187
1543622400,2018-12-01T00:00:00,60.1635,15.3795,34.9478
1543708800,2018-12-02T00:00:00,57.8961,15.1348,34.1447
1543795200,2018-12-03T00:00:00,55.719,14.8665,33.3231
1543881600,2018-12-04T00:00:00,54.0643,14.6051,32.5599
1543968000,2018-12-05T00:00:00,52.9005,14.4607,32.0725
1544054400,2018-12-06T00:00:00,52.9732,14.6408,32.3174
1544140800,2018-12-07T00:00:00,52.0438,14.5608,32.0065
1544227200,2018-12-08T00:00:00,50.6796,14.2554,31.2437
1544313600,2018-12-09T00:00:00,50.0465,14.1543,30.9694
1544400000,2018-12-10T00:00:00,50.3587,14.3141,31.2703
1544486400,2018-12-11T00:00:00,49.6129,14.1064,30.8137
1544572800,2018-12-12T00:00:00,49.0393,13.9466,30.4625
1544659200,2018-12-13T00:00:00,48.5336,13.8827,30.2688
1544745600,2018-12-14T00:00:00,50.3017,14.394,31.3797
1544832000,2018-12-15T00:00:00,51.5174,14.7454,32.1435
1544918400,2018-12-16T00:00:00,50.799,14.5377,31.6922
1545004800,2018-12-17T00:00:00,52.7882,15.1129,32.942
1545091200,2018-12-18T00:00:00,52.014,14.9652,32.5704
1545177600,2018-12-19T00:00:00,52.576,15.2009,33.0338
1545264000,2018-12-20T00:00:00,52.0836,15.0585,32.7245
1545350400,2018-12-21T00:00:00,51.2793,14.7488,32.1028
1545436800,2018-12-22T00:00:00,52.125,14.8968,32.4887
1545523200,2018-12-23T00:00:00,54.9012,15.6024,34.0867
1545609600,2018-12-24T00:00:00,54.4097,15.2424,33.4229
1545696000,2018-12-25T00:00:00,56.7473,15.6903,34.5203
1545782400,2018-12-26T00:00:00,58.1053,15.8058,34.9596
1545868800,2018-12-27T00:00:00,61.1162,16.3693,36.3926
1545955200,2018-12-28T00:00:00,63.2176,16.7594,37.389
1546041600,2018-12-29T00:00:00,61.8772,16.2248,36.3284
1546128000,2018-12-30T00:00:00,63.3542,16.2248,36.5595
1546214400,2018-12-31T00:00:00,65.2837,16.4928,37.3097
1546300800,2019-01-01T00:00:00,66.4309,16.5642,37.6163
1546387200,2019-01-02T00:00:00,66.9437,16.6963,37.8598
1546473600,2019-01-03T00:00:00,66.75,16.6465,37.6911
1546560000,2019-01-04T00:00:00,66.5787,16.6023,37.5376
1546646400,2019-01-05T00:00:00,68.8973,17.1997,38.8264
1546732800,2019-01-06T00:00:00,66.9892,16.8984,38.0106
1546819200,2019-01-07T00:00:00,65.4098,16.6758,37.3753
1546905600,2019-01-08T00:00:00,65.9559,16.9937,37.9524
1546992000,2019-01-09T00:00:00,66.758,17.2004,38.4139
1547078400,2019-01-10T00:00:00,66.8197,17.2163,38.4494
1547164800,2019-01-11T00:00:00,66.758,17.2004,38.4139
1547251200,2019-01-12T00:00:00,65.0417,16.803,37.4632
1547337600,2019-01-13T00:00:00,64.6225,16.7394,37.2585
1547424000,2019-01-14T00:00:00,64.8299,16.9784,37.6504
1547510400,2019-01-15T00:00:00,62.2935,16.4894,36.4323
1547596800,2019-01-16T00:00:00,60.1254,16.0964,35.428
1547683200,2019-01-17T00:00:00,58.0922,15.7308,34.4904
1547769600,2019-01-18T00:00:00,57.2101,15.6754,34.2352
1547856000,2019-01-19T00:00:00,56.82,15.6958,34.2172
1547942400,2019-01-20T00:00:00,57.9249,16.1317,35.1036
1548028800,2019-01-21T00:00:00,57.655,16.1483,35.0765
1548115200,2019-01-22T00:00:00,57.2498,16.115,34.9492
1548201600,2019-01-23T00:00:00,57.706,16.3314,35.3585
1548288000,2019-01-24T00:00:00,59.4422,16.9141,36.558
1548374400,2019-01-25T00:00:00,58.8356,16.9141,36.4453
1548460800,2019-01-26T00:00:00,59.1925,17.1971,36.9386
1548547200,2019-01-27T00:00:00,57.3948,16.8642,36.1022
1548633600,2019-01-28T00:00:00,56.6936,16.7525,35.8054
1548720000,2019-01-29T00:00:00,57.1988,16.9902,36.2598
1548806400,2019-01-30T00:00:00,56.2353,16.7971,35.7913
1548892800,2019-01-31T00:00:00,55.3905,16.6501,35.4148
1548979200,2019-02-01T00:00:00,56.395,16.9521,36.057
1549065600,2019-02-02T00:00:00,55.9688,16.8239,35.7845
1549152000,2019-02-03T00:00:00,55.9341,16.8135,35.7623
1549238400,2019-02-04T00:00:00,56.0436,16.8464,35.8323
1549324800,2019-02-05T00:00:00,56.0983,16.8629,35.8673
1549411200,2019-02-06T00:00:00,57.6307,17.3235,36.8471
1549497600,2019-02-07T00:00:00,58.6706,17.6361,37.512
1549584000,2019-02-08T00:00:00,58.9443,17.7184,37.6869
1549670400,2019-02-09T00:00:00,59.2726,17.8171,37.8969
1549756800,2019-02-10T00:00:00,59.7074,17.9478,38.1749
1549843200,2019-02-11T00:00:00,59.9348,18.0161,38.3203
1549929600,2019-02-12T00:00:00,59.1924,17.7929,37.8456
1550016000,2019-02-13T00:00:00,58.9459,17.7188,37.688
1550102400,2019-02-14T00:00:00,57.4674,17.2744,36.7427
1550188800,2019-02-15T00:00:00,55.7922,16.7709,35.6716
1550275200,2019-02-16T00:00:00,56.1407,16.8756,35.8944
1550361600,2019-02-17T00:00:00,57.2247,17.2015,36.5875
1550448000,2019-02-18T00:00:00,57.7953,17.373,36.9523
1550534400,2019-02-19T00:00:00,59.3928,17.8532,37.9737
1550620800,2019-02-20T00:00:00,58.0805,17.4587,37.1347
1550707200,2019-02-21T00:00:00,56.8254,17.0814,36.3322
1550793600,2019-02-22T00:00:00,59.189,17.6817,37.6748
1550880000,2019-02-23T00:00:00,59.1134,17.5616,37.4776
1550966400,2019-02-24T00:00:00,58.1822,17.1883,36.7394
1551052800,2019-02-25T00:00:00,57.8358,16.9867,36.3688
1551139200,2019-02-26T00:00:00,58.5018,17.0772,36.6268
1551225600,2019-02-27T00:00:00,59.4629,17.2699,37.0943
1551312000,2019-02-28T00:00:00,61.5863,17.806,38.2956
1551398400,2019-03-01T00:00:00,61.6027,17.8107,38.3057
1551484800,2019-03-02T00:00:00,61.2629,17.6259,37.9241
1551571200,2019-03-03T00:00:00,62.1288,17.7805,38.2742
1551657600,2019-03-04T00:00:00,62.083,17.6774,38.0689
1551744000,2019-03-05T00:00:00,61.7079,17.4713,37.6434
1551830400,2019-03-06T00:00:00,61.2257,17.248,37.1785
1551916800,2019-03-07T00:00:00,60.7504,17.1105,36.8385
1552003200,2019-03-08T00:00:00,59.7997,16.8357,36.2016
1552089600,2019-03-09T00:00:00,59.8568,16.9387,36.3643
1552176000,2019-03-10T00:00:00,58.9276,16.7658,35.9323
1552262400,2019-03-11T00:00:00,58.9099,16.8505,36.0537
1552348800,2019-03-12T00:00:00,58.2113,16.7462,35.7668
1552435200,2019-03-13T00:00:00,58.333,16.8654,35.9655
1552521600,2019-03-14T00:00:00,59.101,17.0874,36.4389
1552608000,2019-03-15T00:00:00,59.5125,17.2064,36.6927
1552694400,2019-03-16T00:00:00,61.3628,17.6345,37.6761
1552780800,2019-03-17T00:00:00,62.2876,17.8062,38.1055
1552867200,2019-03-18T00:00:00,63.781,18.1325,38.8708
1552953600,2019-03-19T00:00:00,66.0165,18.6648,40.0813
1553040000,2019-03-20T00:00:00,67.9255,19.1112,41.103
1553126400,2019-03-21T00:00:00,67.537,18.9051,40.7254
1553212800,2019-03-22T00:00:00,68.3771,19.0425,41.088
1553299200,2019-03-23T00:00:00,67.2673,18.7334,40.4211
1553385600,2019-03-24T00:00:00,67.9869,18.9338,40.8535
1553472000,2019-03-25T00:00:00,67.652,18.8406,40.6523
1553558400,2019-03-26T00:00:00,65.6083,18.2714,39.4242
1553644800,2019-03-27T00:00:00,65.3382,18.1962,39.262
1553731200,2019-03-28T00:00:00,65.9836,18.3759,39.6497
1553817600,2019-03-29T00:00:00,65.5839,18.2646,39.4096
1553904000,2019-03-30T00:00:00,65.6523,18.2837,39.4507
1553990400,2019-03-31T00:00:00,64.9394,18.0851,39.0223
1554076800,2019-04-01T00:00:00,64.1617,17.8685,38.5549
1554163200,2019-04-02T00:00:00,65.6523,17.9688,39.1947
1554249600,2019-04-03T00:00:00,65.1986,17.5577,38.6906
1554336000,2019-04-04T00:00:00,65.3435,17.1686,38.2989
1554422400,2019-04-05T00:00:00,66.6587,17.0503,38.549
1554508800,2019-04-06T00:00:00,67.4084,16.7764,38.4742
1554595200,2019-04-07T00:00:00,68.2984,16.5346,38.4762
1554681600,2019-04-08T00:00:00,69.8743,16.4595,38.8638
1554768000,2019-04-09T00:00:00,69.6594,16.063,38.1518
1554854400,2019-04-10T00:00:00,71.6239,16.1644,38.6232
1554940800,2019-04-11T00:00:00,74.3133,16.4425,39.5452
1555027200,2019-04-12T00:00:00,75.5139,16.3354,39.641
1555113600,2019-04-13T00:00:00,76.5225,16.2711,39.7301
1555200000,2019-04-14T00:00:00,76.3539,15.9656,39.2196
1555286400,2019-04-15T00:00:00,77.5283,15.9174,39.365
1555372800,2019-04-16T00:00:00,79.1324,16.1264,40.0483
1555459200,2019-04-17T00:00:00,78.971,15.9656,39.8264
1555545600,2019-04-18T00:00:00,78.5579,15.837,39.6004
1555632000,2019-04-19T00:00:00,78.6376,15.8531,39.6406
1555718400,2019-04-20T00:00:00,78.3186,15.7888,39.4798
1555804800,2019-04-21T00:00:00,81.428,16.4156,41.0472
1555891200,2019-04-22T00:00:00,80.4838,16.2253,40.5712
1555977600,2019-04-23T00:00:00,78.1131,15.7473,39.3762
1556064000,2019-04-24T00:00:00,80.0256,16.1329,40.3403
1556150400,2019-04-25T00:00:00,79.4757,16.0221,40.0631
1556236800,2019-04-26T00:00:00,79.3206,15.9908,39.9849
1556323200,2019-04-27T00:00:00,79.7308,16.0735,40.1917
1556409600,2019-04-28T00:00:00,79.8101,16.0895,40.2316
1556496000,2019-04-29T00:00:00,82.1085,16.5528,41.3902
1556582400,2019-04-30T00:00:00,84.0106,16.9363,42.3491
1556668800,2019-05-01T00:00:00,84.6446,17.0641,42.6687
1556755200,2019-05-02T00:00:00,87.8941,17.7192,44.185
1556841600,2019-05-03T00:00:00,87.9734,17.7351,44.1244
1556928000,2019-05-04T00:00:00,88.152,17.7712,44.1223
1557014400,2019-05-05T00:00:00,86.0192,17.3412,42.9572
1557100800,2019-05-06T00:00:00,85.7258,17.2821,42.7039
1557187200,2019-05-07T00:00:00,85.2487,17.1859,42.3748
1557273600,2019-05-08T00:00:00,84.4049,17.0158,41.8433
1557360000,2019-05-09T00:00:00,82.3635,16.6042,40.8313
1557446400,2019-05-10T00:00:00,80.7681,16.2826,40.0404
1557532800,2019-05-11T00:00:00,80.6009,16.2489,39.9575
1557619200,2019-05-12T00:00:00,83.0256,16.7377,41.1595
1557705600,2019-05-13T00:00:00,84.3634,17.0074,41.8227
1557792000,2019-05-14T00:00:00,86.4536,17.4288,42.859
1557878400,2019-05-15T00:00:00,86.2028,17.3782,42.7346
1557964800,2019-05-16T00:00:00,85.8684,17.3108,42.5688
1558051200,2019-05-17T00:00:00,88.0422,17.749,43.6465
1558137600,2019-05-18T00:00:00,89.97,18.1377,44.6022
1558224000,2019-05-19T00:00:00,90.3931,18.2229,44.8119
1558310400,2019-05-20T00:00:00,89.8963,18.1228,44.5657
1558396800,2019-05-21T00:00:00,89.9846,18.1406,44.6095
1558483200,2019-05-22T00:00:00,91.4948,18.4451,45.3581
1558569600,2019-05-23T00:00:00,92.503,18.6483,45.8579
1558656000,2019-05-24T00:00:00,99.6482,18.683,46.3412
1558742400,2019-05-25T00:00:00,104.942,18.4638,46.1665
1558828800,2019-05-26T00:00:00,112.629,18.4975,46.6787
1558915200,2019-05-27T00:00:00,120.742,18.5986,47.362
1559001600,2019-05-28T00:00:00,129.137,18.7841,48.2448
1559088000,2019-05-29T00:00:00,137.653,18.9022,48.9878
1559174400,2019-05-30T00:00:00,147.441,19.2397,50.2811
1559260800,2019-05-31T00:00:00,144.492,18.8549,49.2753
1559347200,2019-06-01T00:00:00,149.373,19.3271,50.7369
1559433600,2019-06-02T00:00:00,147.981,19.0025,50.0862
1559520000,2019-06-03T00:00:00,144.504,18.4191,48.7409
1559606400,2019-06-04T00:00:00,145.453,18.5429,49.0645
1559692800,2019-06-05T00:00:00,145.973,18.6107,49.2415
1559779200,2019-06-06T00:00:00,145.541,18.5544,49.0945
1559865600,2019-06-07T00:00:00,151.436,19.3236,51.1047
1559952000,2019-06-08T00:00:00,146.292,18.8171,49.5533
1560038400,2019-06-09T00:00:00,147.497,19.1172,50.1403
1560124800,2019-06-10T00:00:00,144.004,19.8302,51.3696
1560211200,2019-06-11T00:00:00,135.171,19.6238,50.4163
1560297600,2019-06-12T00:00:00,124.359,19.0797,48.6152
1560384000,2019-06-13T00:00:00,115.839,18.9672,47.8839
1560470400,2019-06-14T00:00:00,108.745,19.1522,47.8815
1560556800,2019-06-15T00:00:00,104.412,19.5464,48.4921
1560643200,2019-06-16T00:00:00,95.2945,19.2111,47.2418
1560729600,2019-06-17T00:00:00,92.9776,18.744,46.0932
1560816000,2019-06-18T00:00:00,94.7365,19.0986,46.9652
1560902400,2019-06-19T00:00:00,98.9063,19.9392,49.0324
1560988800,2019-06-20T00:00:00,98.1646,19.7897,48.6646
1561075200,2019-06-21T00:00:00,94.837,19.1188,47.015
1561161600,2019-06-22T00:00:00,101.477,19.0257,47.1913
1561248000,2019-06-23T00:00:00,115.307,19.976,50.0487
1561334400,2019-06-24T00:00:00,129.759,20.7959,52.8389
1561420800,2019-06-25T00:00:00,136.754,20.4791,52.6982
1561507200,2019-06-26T00:00:00,145.325,20.2555,52.8698
1561593600,2019-06-27T00:00:00,154.993,20.4059,53.9043
1561680000,2019-06-28T00:00:00,169.075,21.1802,56.5718
1561766400,2019-06-29T00:00:00,177.096,22.025,59.0586
1561852800,2019-06-30T00:00:00,175.845,21.6855,58.4148
1561939200,2019-07-01T00:00:00,172.24,21.2408,57.217
1562025600,2019-07-02T00:00:00,175.746,21.6732,58.3072
1562112000,2019-07-03T00:00:00,178.646,22.0308,59.1896
1562198400,2019-07-04T00:00:00,182.692,22.5297,60.4547
1562284800,2019-07-05T00:00:00,186.899,23.0486,61.7632
1562371200,2019-07-06T00:00:00,187.546,23.1284,61.8943
1562457600,2019-07-07T00:00:00,187.708,23.1484,61.8759
1562544000,2019-07-08T00:00:00,193.372,23.8468,63.6734
1562630400,2019-07-09T00:00:00,196.271,24.2044,64.6283
1562716800,2019-07-10T00:00:00,192.285,23.7128,63.3155
1562803200,2019-07-11T00:00:00,189.107,23.3209,62.2691
1562889600,2019-07-12T00:00:00,188.839,23.2878,62.1809
1562976000,2019-07-13T00:00:00,186.099,22.95,61.2788
1563062400,2019-07-14T00:00:00,188.145,23.2022,61.9523
1563148800,2019-07-15T00:00:00,186.329,22.9784,61.3546
1563235200,2019-07-16T00:00:00,187.808,23.1607,61.8415
1563321600,2019-07-17T00:00:00,188.548,23.2519,62.085
1563408000,2019-07-18T00:00:00,187.069,23.0695,61.598
1563494400,2019-07-19T00:00:00,178.566,22.0209,58.7981
1563580800,2019-07-20T00:00:00,183.423,22.8416,60.6691
1563667200,2019-07-21T00:00:00,182.649,22.9328,60.6429
1563753600,2019-07-22T00:00:00,183.262,23.2063,61.0874
1563840000,2019-07-23T00:00:00,178.062,22.7551,59.3815
1563926400,2019-07-24T00:00:00,169.108,22.8742,58.9693
1564012800,2019-07-25T00:00:00,163.608,23.5163,59.8955
1564099200,2019-07-26T00:00:00,160.462,24.5895,61.8886
1564185600,2019-07-27T00:00:00,146.634,24.0003,59.837
1564272000,2019-07-28T00:00:00,140.283,24.5709,60.7104
1564358400,2019-07-29T00:00:00,131.572,24.7775,60.6653
1564444800,2019-07-30T00:00:00,122.794,24.7549,60.3596
1564531200,2019-07-31T00:00:00,126.392,25.4803,62.1283
1564617600,2019-08-01T00:00:00,125.493,25.2989,61.6861
1564704000,2019-08-02T00:00:00,125.83,25.367,61.7284
1564790400,2019-08-03T00:00:00,128.192,25.843,62.7626
1564876800,2019-08-04T00:00:00,127.292,25.6617,62.1982
1564963200,2019-08-05T00:00:00,126.214,25.4443,61.5525
1565049600,2019-08-06T00:00:00,130.302,26.2684,63.4314
1565136000,2019-08-07T00:00:00,130.132,26.2342,63.2241
1565222400,2019-08-08T00:00:00,131.853,26.5812,63.955
1565308800,2019-08-09T00:00:00,131.161,26.4417,63.6193
1565395200,2019-08-10T00:00:00,130.517,26.3119,63.307
1565481600,2019-08-11T00:00:00,130.798,26.3684,63.4429
1565568000,2019-08-12T00:00:00,129.552,26.1173,62.8387
1565654400,2019-08-13T00:00:00,129.054,26.0168,62.597
1565740800,2019-08-14T00:00:00,128.929,25.9917,62.5366
1565827200,2019-08-15T00:00:00,130.798,26.3684,63.4429
1565913600,2019-08-16T00:00:00,130.798,26.3684,63.4429
1566000000,2019-08-17T00:00:00,127.933,25.7908,62.0532
1566086400,2019-08-18T00:00:00,124.881,25.1755,60.5729
1566172800,2019-08-19T00:00:00,129.021,26.0101,62.581
1566259200,2019-08-20T00:00:00,128.9,25.9859,62.5227
1566345600,2019-08-21T00:00:00,127.244,25.6519,61.7191
1566432000,2019-08-22T00:00:00,125.599,25.3204,60.9214
1566518400,2019-08-23T00:00:00,126.725,25.5473,61.4673
1566604800,2019-08-24T00:00:00,131.106,26.4306,63.5927
1566691200,2019-08-25T00:00:00,134.79,27.1733,65.3797
1566777600,2019-08-26T00:00:00,131.487,26.5074,63.7775
1566864000,2019-08-27T00:00:00,129.201,26.0464,62.6683
1566950400,2019-08-28T00:00:00,131.106,26.4306,63.5927
1567036800,2019-08-29T00:00:00,134.155,27.0453,65.0716
1567123200,2019-08-30T00:00:00,135.045,27.2246,65.5029
1567209600,2019-08-31T00:00:00,135.807,27.3782,65.8726
1567296000,2019-09-01T00:00:00,135.332,27.2825,65.6424
1567382400,2019-09-02T00:00:00,137.951,27.8104,66.9125
1567468800,2019-09-03T00:00:00,142.839,28.7959,69.2835
1567555200,2019-09-04T00:00:00,141.932,28.613,68.8435
1567641600,2019-09-05T00:00:00,143.143,28.8572,69.4311
1567728000,2019-09-06T00:00:00,144.049,29.0398,69.8705
1567814400,2019-09-07T00:00:00,143.118,28.8521,69.4187
1567900800,2019-09-08T00:00:00,147.687,29.7732,71.6349
1567987200,2019-09-09T00:00:00,147.283,29.6919,71.4393
1568073600,2019-09-10T00:00:00,149.702,30.1795,72.6126
1568160000,2019-09-11T00:00:00,156.153,31.4799,75.7413
1568246400,2019-09-12T00:00:00,155.212,31.2903,75.2851
1568332800,2019-09-13T00:00:00,156.23,31.4955,75.7789
1568419200,2019-09-14T00:00:00,159.065,32.067,77.154
1568505600,2019-09-15T00:00:00,157.085,31.6678,76.1935
1568592000,2019-09-16T00:00:00,161.644,32.5869,78.4049
1568678400,2019-09-17T00:00:00,159.14,32.0822,77.1905
1568764800,2019-09-18T00:00:00,160.225,32.3008,77.7164
1568851200,2019-09-19T00:00:00,160.946,32.4462,78.0664
1568937600,2019-09-20T00:00:00,161.094,32.4761,78.1383
1569024000,2019-09-21T00:00:00,160.501,32.3565,77.8505
1569110400,2019-09-22T00:00:00,165.545,33.3733,80.2968
1569196800,2019-09-23T00:00:00,158.276,31.908,76.7713
1569283200,2019-09-24T00:00:00,159.611,32.1771,77.4188
1569369600,2019-09-25T00:00:00,156.941,31.6388,76.1237
1569456000,2019-09-26T00:00:00,162.207,32.7004,78.678
1569542400,2019-09-27T00:00:00,160.82,32.4208,78.0052
1569628800,2019-09-28T00:00:00,161.506,32.5591,78.3379
1569715200,2019-09-29T00:00:00,158.142,31.9592,76.7363
1569801600,2019-09-30T00:00:00,160.809,32.7219,78.2691
1569888000,2019-10-01T00:00:00,159.057,32.6158,77.6816
1569974400,2019-10-02T00:00:00,156.653,32.7001,77.3765
1570060800,2019-10-03T00:00:00,150.031,31.93,75.0189
1570147200,2019-10-04T00:00:00,149.616,32.4113,75.6726
1570233600,2019-10-05T00:00:00,145.993,32.3792,74.8989
1570320000,2019-10-06T00:00:00,144.049,32.7964,75.2605
1570406400,2019-10-07T00:00:00,144.563,33.5987,76.6602
1570492800,2019-10-08T00:00:00,144.028,34.2084,77.5892
1570579200,2019-10-09T00:00:00,141.179,33.8875,76.5837
1570665600,2019-10-10T00:00:00,141.991,34.47,77.6025
1570752000,2019-10-11T00:00:00,142.01,34.8562,78.1819
1570838400,2019-10-12T00:00:00,137.9,34.137,76.4196
1570924800,2019-10-13T00:00:00,137.351,34.001,76.1152
1571011200,2019-10-14T00:00:00,135.099,33.4435,74.8671
1571097600,2019-10-15T00:00:00,134.318,33.2502,74.4344
1571184000,2019-10-16T00:00:00,134.632,33.5,74.8666
1571270400,2019-10-17T00:00:00,132.317,33.1074,73.8547
1571356800,2019-10-18T00:00:00,132.068,33.2383,74.0057
1571443200,2019-10-19T00:00:00,132.568,33.5327,74.5389
1571529600,2019-10-20T00:00:00,132.387,33.6635,74.7023
1571616000,2019-10-21T00:00:00,133.131,34.0234,75.3784
1571702400,2019-10-22T00:00:00,136.08,34.9721,77.3408
1571788800,2019-10-23T00:00:00,140.386,36.0788,79.788
1571875200,2019-10-24T00:00:00,139.111,35.7512,79.0636
1571961600,2019-10-25T00:00:00,136.528,35.2686,77.8749
1572048000,2019-10-26T00:00:00,136.493,35.4438,78.1391
1572134400,2019-10-27T00:00:00,133.316,34.6273,76.3334
1572220800,2019-10-28T00:00:00,128.484,33.3855,73.5871
1572307200,2019-10-29T00:00:00,127.337,33.0906,72.935
1572393600,2019-10-30T00:00:00,122.781,31.9199,70.3459
1572480000,2019-10-31T00:00:00,122.647,31.8854,70.2697
1572566400,2019-11-01T00:00:00,122.946,31.61,69.9034
1572652800,2019-11-02T00:00:00,123.543,31.4034,69.6949
1572739200,2019-11-03T00:00:00,127.331,32.1953,71.5752
1572825600,2019-11-04T00:00:00,127.738,32.1265,71.5462
1572912000,2019-11-05T00:00:00,129.948,32.5052,72.5183
1572998400,2019-11-06T00:00:00,130.355,32.4364,72.4892
1573084800,2019-11-07T00:00:00,131.141,32.2098,72.2351
1573171200,2019-11-08T00:00:00,130.573,31.8282,71.5039
1573257600,2019-11-09T00:00:00,131.637,31.8207,71.6255
1573344000,2019-11-10T00:00:00,135.155,32.3793,73.0354
1573430400,2019-11-11T00:00:00,137.456,32.6646,73.8192
1573516800,2019-11-12T00:00:00,135.898,32.0249,72.5168
1573603200,2019-11-13T00:00:00,136.009,31.7983,72.1394
1573689600,2019-11-14T00:00:00,141.143,32.886,74.7714
1573776000,2019-11-15T00:00:00,145.248,33.8457,76.9487
1573862400,2019-11-16T00:00:00,145.795,33.9737,77.239
1573948800,2019-11-17T00:00:00,144.153,33.5898,76.3681
1574035200,2019-11-18T00:00:00,142.648,33.2379,75.5697
1574121600,2019-11-19T00:00:00,144.29,33.6218,76.4406
1574208000,2019-11-20T00:00:00,145.248,33.8457,76.9487
1574294400,2019-11-21T00:00:00,139.698,32.9093,74.5255
1574380800,2019-11-22T00:00:00,135.477,32.1616,72.6999
1574467200,2019-11-23T00:00:00,138.028,33.0715,74.5947
1574553600,2019-11-24T00:00:00,134.222,32.4192,72.9863
1574640000,2019-11-25T00:00:00,132.332,32.2147,72.394
1574726400,2019-11-26T00:00:00,126.31,31.2969,69.9796
1574812800,2019-11-27T00:00:00,123.853,31.2894,69.5875
1574899200,2019-11-28T00:00:00,125.7,32.1377,71.2063
1574985600,2019-11-29T00:00:00,128.206,33.1492,73.1903
1575072000,2019-11-30T00:00:00,117.494,30.7348,67.6152
1575158400,2019-12-01T00:00:00,116.123,30.9958,67.7392
1575244800,2019-12-02T00:00:00,116.836,31.6483,68.8303
1575331200,2019-12-03T00:00:00,119.415,32.8229,71.0444
1575417600,2019-12-04T00:00:00,121.54,33.7365,72.7754
1575504000,2019-12-05T00:00:00,118.094,33.114,71.1856
1575590400,2019-12-06T00:00:00,117.946,33.3725,71.5214
1575676800,2019-12-07T00:00:00,120.154,34.2811,73.2626
1575763200,2019-12-08T00:00:00,121.057,34.5389,73.8134
1575849600,2019-12-09T00:00:00,121.274,34.6009,73.9459
1575936000,2019-12-10T00:00:00,120.005,34.2388,73.172
1576022400,2019-12-11T00:00:00,115.891,33.0648,70.6631
1576108800,2019-12-12T00:00:00,114.528,32.6762,69.8326
1576195200,2019-12-13T00:00:00,115.323,32.9029,70.3171
1576281600,2019-12-14T00:00:00,114.869,32.7733,70.0402
1576368000,2019-12-15T00:00:00,112.145,31.9961,68.3792
1576454400,2019-12-16T00:00:00,113.166,32.2876,69.0021
1576540800,2019-12-17T00:00:00,114.188,32.579,69.625
1576627200,2019-12-18T00:00:00,117.026,33.3887,71.3552
1576713600,2019-12-19T00:00:00,115.422,32.9312,70.3776
1576800000,2019-12-20T00:00:00,115.975,33.0889,70.7146
1576886400,2019-12-21T00:00:00,118.924,33.9303,72.5127
1576972800,2019-12-22T00:00:00,124.139,35.4181,75.6923
1577059200,2019-12-23T00:00:00,122.64,34.9905,74.7785
1577145600,2019-12-24T00:00:00,119.936,34.4949,73.6318
1577232000,2019-12-25T00:00:00,118.345,34.3237,73.1762
1577318400,2019-12-26T00:00:00,118.194,34.6494,73.7552
1577404800,2019-12-27T00:00:00,115.817,34.2911,72.888
1577491200,2019-12-28T00:00:00,111.582,33.4119,70.9046
1577577600,2019-12-29T00:00:00,108.784,32.956,69.8216
1577664000,2019-12-30T00:00:00,108.955,33.3467,70.5482
1577750400,2019-12-31T00:00:00,112.147,34.3237,72.615
1577836800,2020-01-01T00:00:00,115.02,35.203,74.4752
1577923200,2020-01-02T00:00:00,113.743,34.8122,73.6484
1578009600,2020-01-03T00:00:00,114.807,35.1378,74.3374
1578096000,2020-01-04T00:00:00,115.445,35.3332,74.7508
1578182400,2020-01-05T00:00:00,115.445,35.3332,74.7508
1578268800,2020-01-06T00:00:00,115.445,35.3332,74.7508
1578355200,2020-01-07T00:00:00,115.445,35.3332,74.7508
1578441600,2020-01-08T00:00:00,115.445,35.3332,74.7508
1578528000,2020-01-09T00:00:00,115.445,35.3332,74.7508
1578614400,2020-01-10T00:00:00,115.445,35.3332,74.7508
1578700800,2020-01-11T00:00:00,115.445,35.3332,74.7508
1578787200,2020-01-12T00:00:00,115.445,35.3332,74.7508
1578873600,2020-01-13T00:00:00,115.445,35.3332,74.7508
1578960000,2020-01-14T00:00:00,115.445,35.3332,74.7508
1579046400,2020-01-15T00:00:00,115.445,35.3332,74.7508
1579132800,2020-01-16T00:00:00,115.445,35.3332,74.7508
1579219200,2020-01-17T00:00:00,115.445,35.3332,74.7508
1579305600,2020-01-18T00:00:00,115.445,35.3332,74.7508
